state_code,state_name,district_code,district_name,complex_code,complex_name,court_numbers,flag
13,Uttar Pradesh,63,Farrukhabad,1130146,Farrukhabad  District Court Complex,"2,3,4,5,7",N
13,Uttar Pradesh,63,Farrukhabad,1130147,Kayamganj Court Complex,6,N
13,Uttar Pradesh,9,Fatehpur,1130026,Fatehpur District Court Complex,"2,3,4,5,7",N
13,Uttar Pradesh,9,Fatehpur,1130027,"Court Complex, Khaga",6,N
13,Uttar Pradesh,29,Firozabad,1130068,Firozabad District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,20,Gautam Buddha Nagar,1130047,"Court Complex, Jewar",7,N
13,Uttar Pradesh,20,Gautam Buddha Nagar,1130048,G B Nagar District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,20,Gautam Buddha Nagar,1130183,Commercial Court Gautam Buddha Naga,8,N
13,Uttar Pradesh,20,Gautam Buddha Nagar,1370094,"Motor Accident Claim Tribunal, Gautam Budha Nagar",9,N
13,Uttar Pradesh,8,Ghaziabad,1130024,Ghaziabad District Court Complex,"2,3,4,5,6,7",N
13,Uttar Pradesh,8,Ghaziabad,1130025,Railway Court Ghaziabad,8,N
13,Uttar Pradesh,8,Ghaziabad,1130196,Gram Nyayalaya Modinagar,9,N
13,Uttar Pradesh,8,Ghaziabad,1370082,"Motor Accident Claim Tribunal, Ghaziabad",10,N
13,Uttar Pradesh,28,Ghazipur,1130065,Mohammdabad Court Complex,7,N
13,Uttar Pradesh,28,Ghazipur,1130066,Ghazipur District Court Complex,"2,3,4,5,8",N
13,Uttar Pradesh,28,Ghazipur,1130067,Saidpur Court Complex,6,N
13,Uttar Pradesh,50,Gonda,1130111,Gonda District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,50,Gonda,1130112,Railway Court Gonda,7,N
13,Uttar Pradesh,3,Gorakhpur,1130014,Railway Court Gorakhpur,9,N
13,Uttar Pradesh,3,Gorakhpur,1130015,Gorakhpur District Court Complex,"2,3,4,5,6,7",N
13,Uttar Pradesh,3,Gorakhpur,1130016,Bansgaon Court Complex,8,N
13,Uttar Pradesh,3,Gorakhpur,1130182,Commercial Court Gorakhpur,10,N
13,Uttar Pradesh,3,Gorakhpur,1370077,"Motor Accident Claim Tribunal, Gorakhpur",11,N
13,Uttar Pradesh,64,Hamirpur,1130148,"Taluka Court Rath, Hamirpur","7,9",N
13,Uttar Pradesh,64,Hamirpur,1130149,Maudaha Court Complex,6,N
13,Uttar Pradesh,64,Hamirpur,1130150,Hamirpur District Court Complex,"2,3,4,5,8",N
13,Uttar Pradesh,73,Hapur,1130168,Garhmukteshwar Court Complex,5,N
13,Uttar Pradesh,73,Hapur,1130169,Hapur Court Complex,"1,2,3,4,6",N
13,Uttar Pradesh,4,Hardoi,1130017,Hardoi District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,4,Hardoi,1370098,Gram Nyayalaya Sandila,7,N
13,Uttar Pradesh,65,Hathras,1130151,Sadabad Court Complex,"8,9",N
13,Uttar Pradesh,65,Hathras,1130152,Outlying Court Sikandra Rao,6,N
13,Uttar Pradesh,65,Hathras,1130153,Hathras District Court Complex,"2,3,4,5,7",N
13,Uttar Pradesh,70,Jalaun,1130164,Konch Court Complex,8,N
13,Uttar Pradesh,70,Jalaun,1130165,Jalaun District Court Complex,"2,3,4,5,6,7,10",N
13,Uttar Pradesh,70,Jalaun,1130166,Kalpi Court Complex,9,N
13,Uttar Pradesh,12,Jaunpur,1130031,Jaunpur District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,66,Jhansi,1130154,Jhansi District Court Complex,"2,3,4,5,6,14",N
13,Uttar Pradesh,66,Jhansi,1130155,Jhansi Railway Court Complex,13,N
13,Uttar Pradesh,66,Jhansi,1130156,Taluka Court Garautha,"11,12,16,17",N
13,Uttar Pradesh,66,Jhansi,1130157,Mauranipur Court Complex,"9,10",N
13,Uttar Pradesh,66,Jhansi,1130158,Moth Court Complex,"7,8",N
13,Uttar Pradesh,66,Jhansi,1130181,Commercial Court Jhansi,15,N
13,Uttar Pradesh,69,Kannauj,1130162,Kannauj District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,69,Kannauj,1130163,Chhibramau Court Complex,"7,8",N
13,Uttar Pradesh,69,Kannauj,1370071,Motor Accident Claim Tribunal,9,N
13,Uttar Pradesh,19,Kanpur Nagar,1130046,Kanpur Nagar District Court Complex,"2,3,4,5,6,7,8",N
13,Uttar Pradesh,19,Kanpur Nagar,1130189,Commercial Court Kanpur Nagar,8,N
13,Uttar Pradesh,40,Kasganj,1130091,Kasganj District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,37,Kaushambi,1130083,Kaushambi District Court Complex,"2,3,4,5,6,7",N
13,Uttar Pradesh,37,Kaushambi,1370031,Gram Nyayalaya Chail,8,N
13,Uttar Pradesh,34,Kushinagar,1130076,Kasia Court Complex,"6,7",N
13,Uttar Pradesh,34,Kushinagar,1130077,Kushinagar District Court Complex,"2,3,4,5,8",N
13,Uttar Pradesh,10,Lakhimpur Kheri,1130028,Mohammadi Court Complex,"7,8,9",N
13,Uttar Pradesh,10,Lakhimpur Kheri,1130029,Kheri  District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,10,Lakhimpur Kheri,1370056,"Taluka Court, Nighasan",10,N
13,Uttar Pradesh,10,Lakhimpur Kheri,1370090,"Motor Accident Claim Tribunal, Lakhimpur",11,N
13,Uttar Pradesh,23,Lalitpur,1130051,Mehrauni Court Complex,"6,7,9",N
13,Uttar Pradesh,23,Lalitpur,1130052,Gram Nyaylay Talbehat,"10,11",N
13,Uttar Pradesh,23,Lalitpur,1130053,Lalitpur District Court Complex,"2,3,4,5,8",N
13,Uttar Pradesh,24,Lucknow,1130054,"Railway NER, Lucknow",8,N
13,Uttar Pradesh,24,Lucknow,1130055,Lucknow District Court Complex,"2,3,4,5,6,7",N
13,Uttar Pradesh,24,Lucknow,1130056,"Railway NR, Lucknow",9,N
13,Uttar Pradesh,24,Lucknow,1130180,Commercial Court Lucknow,10,N
13,Uttar Pradesh,52,Maharajganj,1130116,Pharenda,7,N
13,Uttar Pradesh,52,Maharajganj,1130117,Maharjganj District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,52,Maharajganj,1370089,"Motor Accident Claim Tribunal, Maharajganj",8,N
13,Uttar Pradesh,38,Mahoba,1130084,Charkari Court Complex,7,N
13,Uttar Pradesh,38,Mahoba,1130085,Mahoba District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,38,Mahoba,1130086,Kulpahar District Court Complex,8,N
13,Uttar Pradesh,38,Mahoba,1370088,"Motor Accident Claim Tribunal, Mahoba",9,N
13,Uttar Pradesh,14,Mainpuri,1130034,Mainpuri District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,14,Mainpuri,1370099,Gram Nyayalaya Karhal,7,N
13,Uttar Pradesh,53,Mathura,1130118,Railway Court,8,N
13,Uttar Pradesh,53,Mathura,1130119,Mathura District Court Complex,"2,3,4,5,7",N
13,Uttar Pradesh,53,Mathura,1130120,Chhata Court Complex,"6,9",N
13,Uttar Pradesh,42,Mau,1130093,Mau District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,6,Meerut,1130020,Sardhana Court Complex,7,N
13,Uttar Pradesh,6,Meerut,1130021,Meerut District Court Complex,"2,3,4,5,6,9",N
13,Uttar Pradesh,6,Meerut,1130022,Mawana Court Complex,8,N
13,Uttar Pradesh,6,Meerut,1130191,Commercial Court Meerut,10,N
13,Uttar Pradesh,6,Meerut,1370078,"Motor Accident Claim Tribunal, Meerut South",11,N
13,Uttar Pradesh,68,Mirzapur,1130161,Mirzapur District Court Complex,"2,3,4,5,6,7",N
13,Uttar Pradesh,54,Moradabad,1130121,Moradabad District Court Complex,"2,3,4,5,6,12,15",N
13,Uttar Pradesh,54,Moradabad,1130122,Railway Court Moradabad,14,N
13,Uttar Pradesh,54,Moradabad,1130123,Outlying Court Thakurdwara,13,N
13,Uttar Pradesh,54,Moradabad,1370093,"Motor Accident Claim Tribunal, Moradabad",16,N
13,Uttar Pradesh,26,Muzaffarnagar,1130059,Buddhana Court Complex,6,N
13,Uttar Pradesh,26,Muzaffarnagar,1130060,Muzaffar Nagar  District Court Comp,"2,3,4,5,11",N
13,Uttar Pradesh,13,Pilibhit,1130032,Pilibhit District Court Complex,"2,3,4,5,11",N
13,Uttar Pradesh,13,Pilibhit,1130033,Bisalpur Court Complex,"9,10",N
13,Uttar Pradesh,13,Pilibhit,1370087,"Motor Accident Claim Tribunal, Pilibhit",12,N
13,Uttar Pradesh,31,Pratapgarh,1130072,Kunda Court Complex,"6,7",N
13,Uttar Pradesh,31,Pratapgarh,1130073,Lalganj Court Complex,"8,11,12",N
13,Uttar Pradesh,31,Pratapgarh,1130074,Pratapgarh District Court Complex,"2,3,4,5,9",N
13,Uttar Pradesh,31,Pratapgarh,1370040,Civil Judge Senior Division,11,N
13,Uttar Pradesh,31,Pratapgarh,1370084,"Motor Accident Claim Tribunal, Pratapgarh",13,N
13,Uttar Pradesh,1,Prayagraj,1130005,"District Court Complex, Prayagraj","2,3,4,5,6,7",N
13,Uttar Pradesh,1,Prayagraj,1130006,Railway Court Prayagraj,8,N
13,Uttar Pradesh,1,Prayagraj,1130186,Commercial Court Prayagraj,9,N
13,Uttar Pradesh,1,Prayagraj,1370079,"Motor Accident Claim Tribunal, Prayagraj North",10,N
13,Uttar Pradesh,1,Prayagraj,1370080,"Motor Accident Claim Tribunal, Prayagraj South",11,N
13,Uttar Pradesh,55,Raebareli,1130126,Raebareli District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,55,Raebareli,1370091,"Motor Accident Claim Tribunal, Raebareli",10,N
13,Uttar Pradesh,56,Rampur,1130127,Rampur District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,57,Saharanpur,1130128,Saharanpur District Court Complex,"2,3,4,5,6,7",N
13,Uttar Pradesh,57,Saharanpur,1130129,Deoband,"8,9,10,11",N
13,Uttar Pradesh,74,Sambhal at Chandausi,1130170,Court Complex Sambhal,5,N
13,Uttar Pradesh,74,Sambhal at Chandausi,1130171,Chandausi Court Complex,"1,2,3,4",N
13,Uttar Pradesh,74,Sambhal at Chandausi,1130172,Court Complex Gunnaur,6,N
13,Uttar Pradesh,74,Sambhal at Chandausi,1130173,Sambhal at Chandausi,"8,9,10,11,12",N
13,Uttar Pradesh,71,Santkabir Nagar,1130167,S K Nagar District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,71,Santkabir Nagar,1130194,Gram Nyayalaya Menhdawal,7,N
13,Uttar Pradesh,58,Shahjahanpur,1130130,Tilhar,8,N
13,Uttar Pradesh,58,Shahjahanpur,1130131,Puwayein,7,N
13,Uttar Pradesh,58,Shahjahanpur,1130132,Shahjahanpur District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,58,Shahjahanpur,1130133,Jalalabad,9,N
13,Uttar Pradesh,76,Shamli at Kairana,1130176,Court Complex Kairana,"6,7,8,9",N
13,Uttar Pradesh,76,Shamli at Kairana,1130177,Shamli,"1,2,3,4,5",N
13,Uttar Pradesh,11,Shravasti,1130030,Shravasti District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,59,Siddharthnagar,1130134,Sidharth Nagar District Court Compl,"2,3,4,5,10",N
13,Uttar Pradesh,59,Siddharthnagar,1130135,"CJSD, Dumariaganj",11,N
13,Uttar Pradesh,59,Siddharthnagar,1130136,Bansi Court Complex,"7,8,9",N
13,Uttar Pradesh,59,Siddharthnagar,1370069,Gram Nyayalaya Etwa,12,N
13,Uttar Pradesh,16,Sitapur,1130037,Mahmoodabad District Court Complex,7,N
13,Uttar Pradesh,16,Sitapur,1130038,Biswan Court Complex,9,N
13,Uttar Pradesh,16,Sitapur,1130039,Sitapur District Court Complex,"2,3,4,5,6,8",N
13,Uttar Pradesh,16,Sitapur,1130193,Gram Nyaylay Sidhauli,10,N
13,Uttar Pradesh,60,Sonbhadra,1130137,Sonebhadra District Court Complex,"2,3,4,5,8",N
13,Uttar Pradesh,60,Sonbhadra,1130138,Duddhi Court Complex,6,N
13,Uttar Pradesh,60,Sonbhadra,1130139,Anpara at Obra,7,N
13,Uttar Pradesh,61,Sultanpur,1130140,Sultanpur District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,61,Sultanpur,1130141,Taluka Court Kadipur,"7,9,10",N
13,Uttar Pradesh,61,Sultanpur,1130142,"CJJD, Musafirkhana",8,N
13,Uttar Pradesh,62,Unnao,1130143,Unnao District Court Complex,"2,3,4,5,6",N
13,Uttar Pradesh,62,Unnao,1130144,Purva,7,N
13,Uttar Pradesh,62,Unnao,1370066,Taluka Court Safipur,8,N
13,Uttar Pradesh,27,Varanasi,1130062,"Railway Court NR, Varanasi",9,N
13,Uttar Pradesh,27,Varanasi,1130063,"NER, Varanasi",8,N
13,Uttar Pradesh,27,Varanasi,1130064,Varanasi District Court Complex,"2,3,4,5,6,7",N
13,Uttar Pradesh,27,Varanasi,1130187,Commercial Court Varanasi,10,N
13,Uttar Pradesh,27,Varanasi,1370095,Gram Nyayalay Pindara,11,N
16,West Bengal,26,Alipurduar,1160095,Alipurduar District Court Complex,"1,2,3,4",N
16,West Bengal,19,Bankura,1160066,KHATRA COURT COMPLEX,"5,6,7,8",N
16,West Bengal,19,Bankura,1160067,BISHNUPUR COURT COMPLEX,"9,10,11,12",N
16,West Bengal,19,Bankura,1160068,BANKURA DISTRICT COURT COMPLEX,"1,2,3,4",N
16,West Bengal,8,Birbhum,1160027,RAMPURHAT COURT COMPLEX,"9,10,11,12",N
16,West Bengal,8,Birbhum,1160028,DUBRAJPUR COURT COMPLEX,"6,7,8",N
16,West Bengal,8,Birbhum,1160029,SURI DISTRICT COURT COMPLEX,"2,3,4,5",N
16,West Bengal,8,Birbhum,1160030,BOLPUR COURT COMPLEX,"13,14,15,16",N
16,West Bengal,3,Calcutta,1160007,CITY SESSIONS COURT COMPLEX,6,N
16,West Bengal,3,Calcutta,1160008,CITY CIVIL COURT COMPLEX,5,N
16,West Bengal,3,Calcutta,1160009,METROPOLITAN MAGISTRATE COURT COMPLEX,7,N
16,West Bengal,3,Calcutta,1160010,MUNICIPAL MAGISTRATE COURT COMPLEX,8,N
16,West Bengal,3,Calcutta,1160011,PRESIDENCY SMALL CAUSES COURT COMPLEX,4,N
16,West Bengal,6,Coochbehar,1160016,MEKHLIGANJ COURT COMPLEX,"17,18,19",N
16,West Bengal,6,Coochbehar,1160017,JUVENILE COURT COMPLEX,16,N
16,West Bengal,6,Coochbehar,1160018,COOCHBEHAR DISTRICT COURT COMPLEX,"2,3,4,5",N
16,West Bengal,6,Coochbehar,1160019,DINHATA COURT COMPLEX,"6,7,8,9",N
16,West Bengal,6,Coochbehar,1160020,MATHABHANGA COURT COMPLEX,"13,14,15",N
16,West Bengal,6,Coochbehar,1160021,TUFANGANJ COURT COMPLEX,"10,11,12",N
16,West Bengal,17,Darjeeling,1160056,DARJEELING DISTRICT COURT COMPLEX,"2,3,4",N
16,West Bengal,17,Darjeeling,1160057,SILIGURI COURT COMPLEX,"6,7,8,9,10,21",N
16,West Bengal,17,Darjeeling,1160058,KURSEONG COURT COMPLEX,"18,19,20,23",N
16,West Bengal,17,Darjeeling,1160059,commercial court siliguri,22,N
16,West Bengal,17,Darjeeling,1160060,MIRIK COURT COMPLEX,"14,15",N
16,West Bengal,17,Darjeeling,1160062,MUNGPOO COURT COMPLEX,"16,17",N
16,West Bengal,2,Hooghly,1160003,CHANDANNAGORE COURT COMPLEX,"7,8,9,18",N
16,West Bengal,2,Hooghly,1160004,CHINSURAH DISTRICT COURT COMPLEX,"3,4,5,6",N
16,West Bengal,2,Hooghly,1160005,SERAMPORE COURT COMPLEX,"10,11,12,13",N
16,West Bengal,2,Hooghly,1160006,ARAMBAGH COURT COMPLEX,"14,15,16,17",N
16,West Bengal,11,Howrah,1160036,AMTA COURT COMPLEX,"6,7,8",N
16,West Bengal,11,Howrah,1160037,ULUBERIA COURT COMPLEX,"9,10,11,12",N
16,West Bengal,11,Howrah,1160038,HOWRAH CRIMINIAL COURT COMPLEX,5,N
16,West Bengal,11,Howrah,1160039,RAILWAY MAGISTRATE COURT COMPLEX,13,N
16,West Bengal,11,Howrah,1160040,HOWRAH CIVIL COURT COMPLEX,"2,3,4",N
16,West Bengal,4,Jalpaiguri,1160013,MAL BAZAR COURT COMPLEX,6,N
16,West Bengal,4,Jalpaiguri,1160014,RAILWAY COURT COMPLEX,7,N
16,West Bengal,4,Jalpaiguri,1160015,JALPAIGURI DISTRICT COURT COMPLEX,"2,3,4,5",N
16,West Bengal,25,Jhargram,1160092,JHARGRAM COURT COMPLEX,"1,2,3,4",N
16,West Bengal,23,kalimpong,1160086,Gorubathan Court Complex,"5,6",N
16,West Bengal,23,kalimpong,1160088,KALIMPONG DISTRICT COURT COMPLEX,"2,3,4",N
16,West Bengal,1,Malda,1160002,MALDA DISTRICT COURT COMPLEX,"2,3,4,5",N
16,West Bengal,1,Malda,1160096,Chanchal Court Complex,"6,7,8,9",N
16,West Bengal,12,Murshidabad,1160041,BERHAMPUR CIVIL COURT COMPLEX,"2,3,4",N
16,West Bengal,12,Murshidabad,1160042,KANDI COURT COMPLEX,"11,12,13,14",N
16,West Bengal,12,Murshidabad,1160043,LALBAGH CIVIL COURT COMPLEX,"8,9,10",N
16,West Bengal,12,Murshidabad,1160044,JANGIPORE COURT COMPLEX,"15,16,17,18",N
16,West Bengal,12,Murshidabad,1160045,LALBAGH CRIMINAL COURT COMPLEX,"6,7",N
16,West Bengal,12,Murshidabad,1160046,BERHAMPUR CRIMINAL COURT,5,N
16,West Bengal,22,Nadia,1160081,KALYANI COURT COMPLEX,"1,2,3,4,15",N
16,West Bengal,22,Nadia,1160082,TEHATTA COURT COMPLEX,"12,13,14,22",N
16,West Bengal,22,Nadia,1160083,KRISHNANAGAR DISTRICT COURT COMPLEX,"5,6,7,8",N
16,West Bengal,22,Nadia,1160084,NABADWIP COURT COMPLEX,"9,10,11",N
16,West Bengal,22,Nadia,1160085,RANAGHAT COURT COMPLEX,"16,17,18,19,20,21",N
16,West Bengal,21,North Dinajpur,1160079,RAIGANJ DISTRICT COURT COMPLEX,"1,2,3,4",N
